parameters,FITNESS,bps,mps,caf,sbw,avgdistance_all,avgdistance_poi,watchdog_hitrate,count_packets_rec,count_poi_rec,count_cc_rec,count_cc_ignored_in_silence,count_cc_pointer_rec,count_data_ignored_in_silence,count_data_ignored_in_timeoput,count_data_ecc_matches,count_watchdog_ecc_matches,secret_bits_count,timestamp_start,timestamp_stop,duration_seconds,source_ip,comment
broadcast_bpf:ISD:2b:0r:4m:inline-hamming+,0,111.5678,55.7839,0.5,0.620500514,3.22320442,3.22320442,1,2917,2917,907,0,905,31,0,905,905,1810,1743164462,3/28/2025 13:21,16.22331905,127.0.0.1,Version 3.3
broadcast_bpf:ISD:2b:0r:7m:inline-hamming+,0,111.0722,55.5361,0.285714286,0.623278237,3.208839779,3.208839779,1,2904,2904,907,0,905,11,0,905,905,1810,1743164484,3/28/2025 13:21,16.29570103,127.0.0.1,Version 3.3
broadcast_bpf:ICD:2b:0r:0m:none,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
broadcast_bpf:ICD:2b:0r:2m:none,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
broadcast_bpf:ICD:2b:0r:4m:none,0,64.4958,32.2479,0.5,0.622206944,3.214364641,3.214364641,0.574585635,2909,2909,907,0,905,14,0,905,520,1040,1743165227,3/28/2025 13:34,16.12507319,127.0.0.1,Version 3.3
broadcast_bpf:ICD:2b:0r:7m:none,0,63.405,31.7025,0.285714286,0.622849277,3.211049724,3.211049724,0.569060773,2906,2906,907,0,905,18,0,905,515,1030,1743165249,3/28/2025 13:34,16.24477696,127.0.0.1,Version 3.3
broadcast_bpf:ICD:2b:0r:0m:hamming,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
broadcast_bpf:ICD:2b:0r:2m:hamming,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
broadcast_bpf:ICD:2b:0r:4m:hamming,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
broadcast_bpf:ICD:2b:0r:7m:hamming,0,23.5581,11.779,0.285714286,0.605959156,3.300552486,3.300552486,0.21878453,2987,2987,907,0,905,18,0,827,198,396,1743166352,3/28/2025 13:52,16.80953121,127.0.0.1,Version 3.3
broadcast_bpf:ICD:2b:0r:0m:hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
broadcast_bpf:ICD:2b:0r:2m:hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
broadcast_bpf:ICD:2b:0r:4m:hamming+,0,13.0963,6.5481,0.5,0.478709336,4.177900552,4.177900552,0.180110497,3781,3781,907,0,905,30,0,759,163,326,1743167095,3/28/2025 14:05,24.89258695,127.0.0.1,Version 3.3
broadcast_bpf:ICD:2b:0r:7m:hamming+,0,27.1296,12.4344,0.285714286,0.612313938,3.266298343,3.266298343,0.230939227,2956,2956,907,0,905,13,0,738,209,456,1743167126,3/28/2025 14:05,16.80818009,127.0.0.1,Version 3.3
broadcast_bpf:ICD:2b:0r:0m:inline-hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
broadcast_bpf:ICD:2b:0r:2m:inline-hamming+,0,4.0519,2.0259,1,0.08577386,23.31712707,23.31712707,0.458563536,21102,21102,907,0,905,164,0,905,415,830,1743167509,3/28/2025 14:15,204.8422942,127.0.0.1,Version 3.3
broadcast_bpf:ICD:2b:0r:4m:inline-hamming+,0,51.11,25.555,0.5,0.602931379,3.317127072,3.317127072,0.481767956,3002,3002,907,0,905,19,0,905,436,872,1743167720,3/28/2025 14:15,17.06124592,127.0.0.1,Version 3.3
broadcast_bpf:ICD:2b:0r:7m:inline-hamming+,0,53.2384,26.6192,0.285714286,0.60514878,3.304972376,3.304972376,0.503867403,2991,2991,907,0,905,13,0,905,456,912,1743167743,3/28/2025 14:15,17.13048697,127.0.0.1,Version 3.3
broadcast_bpf:ISPN:2b:0r:0m:none,12.16606077,25.665,12.8325,2,0.393478261,5.082872928,5.082872928,0.474033149,4600,4600,907,0,905,39,0,905,429,858,1743167767,3/28/2025 14:16,33.43076897,127.0.0.1,Version 3.3
broadcast_bpf:ISPN:2b:0r:2m:none,0,44.0918,22.0459,1,0.58349452,3.427624309,3.427624309,0.44198895,3102,3102,907,0,905,19,0,905,400,800,1743167806,3/28/2025 14:17,18.14396,127.0.0.1,Version 3.3
broadcast_bpf:ISPN:2b:0r:4m:none,0,43.1958,21.5979,0.5,0.606771706,3.296132597,3.296132597,0.397790055,2983,2983,907,0,905,25,0,905,360,720,1743167830,3/28/2025 14:17,16.66828489,127.0.0.1,Version 3.3
broadcast_bpf:ISPN:2b:0r:7m:none,0,43.7593,21.8797,0.285714286,0.612521151,3.26519337,3.26519337,0.402209945,2955,2955,907,0,905,24,0,905,364,728,1743167853,3/28/2025 14:17,16.63646221,127.0.0.1,Version 3.3
broadcast_bpf:ISPN:2b:0r:0m:hamming,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
broadcast_bpf:ISPN:2b:0r:2m:hamming,0,3.7257,1.8629,1,0.092121336,21.71049724,21.71049724,0.390055249,19648,19648,907,0,905,161,0,905,353,706,1743168236,3/28/2025 14:27,189.492568,127.0.0.1,Version 3.3
broadcast_bpf:ISPN:2b:0r:4m:hamming,0,11.2819,5.641,0.5,0.303436714,6.591160221,6.591160221,0.297237569,5965,5965,907,0,905,63,0,905,269,538,1743168432,3/28/2025 14:27,47.68691587,127.0.0.1,Version 3.3
broadcast_bpf:ISPN:2b:0r:7m:hamming,0,9.678,4.839,0.285714286,0.540621266,3.699447514,3.699447514,0.110497238,3348,3348,907,0,905,21,0,905,100,200,1743168485,3/28/2025 14:28,20.66535187,127.0.0.1,Version 3.3
broadcast_bpf:ISPN:2b:0r:0m:hamming+,0.250687293,2.5208,0.8403,2,0.154661198,12.93149171,12.93149171,0.099447514,11703,11703,907,0,905,95,0,0,90,270,1743168512,3/28/2025 14:30,107.110745,127.0.0.1,Version 3.3
broadcast_bpf:ISPN:2b:0r:2m:hamming+,0,17.8502,8.4185,1,0.47209181,4.236464088,4.236464088,0.238674033,3834,3834,907,0,905,27,0,653,216,458,1743168625,3/28/2025 14:30,25.65791488,127.0.0.1,Version 3.3
broadcast_bpf:ISPN:2b:0r:4m:hamming+,0,20.2598,9.056,0.5,0.602730603,3.318232044,3.318232044,0.172375691,3003,3003,907,0,905,22,0,653,156,349,1743168657,3/28/2025 14:31,17.2262249,127.0.0.1,Version 3.3
broadcast_bpf:ISPN:2b:0r:7m:hamming+,0,22.2166,9.8084,0.285714286,0.609017497,3.283977901,3.283977901,0.183425414,2972,2972,907,0,905,18,0,653,166,376,1743168680,3/28/2025 14:31,16.92424893,127.0.0.1,Version 3.3
broadcast_bpf:ISPN:2b:0r:0m:inline-hamming+,7.776518343,18.0919,9.046,2,0.329150755,6.076243094,6.076243094,0.429834254,5499,5499,907,0,905,27,0,905,389,778,1743168703,3/28/2025 14:32,43.00265908,127.0.0.1,Version 3.3
broadcast_bpf:ISPN:2b:0r:2m:inline-hamming+,0,38.2932,19.1466,1,0.518773287,3.855248619,3.855248619,0.468508287,3489,3489,907,0,905,30,0,905,424,848,1743168753,3/28/2025 14:32,22.14492583,127.0.0.1,Version 3.3
broadcast_bpf:ISPN:2b:0r:4m:inline-hamming+,0,39.3749,19.6874,0.5,0.589960887,3.390055249,3.390055249,0.383425414,3068,3068,907,0,905,12,0,905,347,694,1743168781,3/28/2025 14:33,17.62544489,127.0.0.1,Version 3.3
broadcast_bpf:ISPN:2b:0r:7m:inline-hamming+,0,38.6274,19.3137,0.285714286,0.595786702,3.356906077,3.356906077,0.371270718,3038,3038,907,0,905,22,0,905,336,672,1743168805,3/28/2025 14:33,17.396981,127.0.0.1,Version 3.3
broadcast_bpf:timestamp:2b:0r:0m:none,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
broadcast_bpf:timestamp:2b:0r:2m:none,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
broadcast_bpf:timestamp:2b:0r:4m:none,0,56.4702,28.2351,0.5,0.621993127,3.215469613,3.215469613,0.51160221,2910,2910,907,0,905,12,0,905,463,926,1743169549,3/28/2025 14:46,16.39803886,127.0.0.1,Version 3.3
broadcast_bpf:timestamp:2b:0r:7m:none,0,30.5168,15.2584,0.285714286,0.615855733,3.247513812,3.247513812,0.281767956,2939,2939,907,0,905,11,0,905,255,510,1743169571,3/28/2025 14:46,16.71208906,127.0.0.1,Version 3.3
broadcast_bpf:timestamp:2b:0r:0m:hamming,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
broadcast_bpf:timestamp:2b:0r:2m:hamming,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
broadcast_bpf:timestamp:2b:0r:4m:hamming,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
broadcast_bpf:timestamp:2b:0r:7m:hamming,0,26.7545,13.3772,0.285714286,0.580314203,3.44640884,3.44640884,0.275138122,3119,3119,907,0,905,12,0,905,249,498,1743170674,3/28/2025 15:04,18.61370397,127.0.0.1,Version 3.3
broadcast_bpf:timestamp:2b:0r:0m:hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
broadcast_bpf:timestamp:2b:0r:2m:hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
broadcast_bpf:timestamp:2b:0r:4m:hamming+,0,16.1367,7.8451,0.5,0.413147683,4.840883978,4.840883978,0.271823204,4381,4381,907,0,905,28,0,746,246,506,1743171419,3/28/2025 15:17,31.35706806,127.0.0.1,Version 3.3
broadcast_bpf:timestamp:2b:0r:7m:hamming+,0,20.5627,10.2813,0.285714286,0.599139358,3.338121547,3.338121547,0.192265193,3021,3021,907,0,905,34,0,850,174,348,1743171457,3/28/2025 15:17,16.92386794,127.0.0.1,Version 3.3
broadcast_bpf:timestamp:2b:0r:0m:inline-hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
broadcast_bpf:timestamp:2b:0r:2m:inline-hamming+,0,3.301,1.6505,1,0.092271615,21.67513812,21.67513812,0.344751381,19616,19616,907,0,905,145,0,905,312,624,1743171840,3/28/2025 15:27,189.035481,127.0.0.1,Version 3.3
broadcast_bpf:timestamp:2b:0r:4m:inline-hamming+,0,40.8588,20.4294,0.5,0.584247902,3.42320442,3.42320442,0.392265193,3098,3098,907,0,905,54,0,905,355,710,1743172035,3/28/2025 15:27,17.37692189,127.0.0.1,Version 3.3
broadcast_bpf:timestamp:2b:0r:7m:inline-hamming+,0,61.5924,30.7962,0.285714286,0.601328904,3.325966851,3.325966851,0.583425414,3010,3010,907,0,905,19,0,905,528,1056,1743172058,3/28/2025 15:27,17.14498281,127.0.0.1,Version 3.3
all:IPD:2b:0r:0m:none,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:IPD:2b:0r:2m:none,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:IPD:2b:0r:4m:none,0,0,0,0.5,0.59953627,3.335911602,3.335911602,0,3019,3019,907,0,905,27,0,905,0,0,1743172802,3/28/2025 15:40,17.11919522,127.0.0.1,Version 3.3
all:IPD:2b:0r:7m:none,0,0,0,0.285714286,0.58632977,3.411049724,3.411049724,0,3087,3087,907,0,905,49,0,905,0,0,1743172825,3/28/2025 15:40,17.32317305,127.0.0.1,Version 3.3
all:IPD:2b:0r:0m:hamming,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:IPD:2b:0r:2m:hamming,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:IPD:2b:0r:4m:hamming,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:IPD:2b:0r:7m:hamming,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:IPD:2b:0r:0m:hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:IPD:2b:0r:2m:hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:IPD:2b:0r:4m:hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:IPD:2b:0r:7m:hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:IPD:2b:0r:0m:inline-hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:IPD:2b:0r:2m:inline-hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:IPD:2b:0r:4m:inline-hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:IPD:2b:0r:7m:inline-hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ISD:2b:0r:0m:none,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ISD:2b:0r:2m:none,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ISD:2b:0r:4m:none,0,1.3628,0.6814,0.5,0.788671024,2.535911602,2.535911602,0.184530387,2295,2295,907,0,905,475,0,905,167,334,1743177891,3/28/2025 17:08,245.0817111,127.0.0.1,Version 3.3
all:ISD:2b:0r:7m:none,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ISD:2b:0r:0m:hamming,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ISD:2b:0r:2m:hamming,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ISD:2b:0r:4m:hamming,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ISD:2b:0r:7m:hamming,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ISD:2b:0r:0m:hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ISD:2b:0r:2m:hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ISD:2b:0r:4m:hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ISD:2b:0r:7m:hamming+,0,0.1866,0.0933,0.285714286,0.790393013,2.53038674,2.53038674,0.030939227,2290,2290,907,0,905,460,0,779,28,56,1743181641,3/28/2025 18:12,300.0785849,127.0.0.1,Version 3.3
all:ISD:2b:0r:0m:inline-hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ISD:2b:0r:2m:inline-hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ISD:2b:0r:4m:inline-hamming+,0,6.0658,3.0329,0.5,0.787298826,2.540331492,2.540331492,0.948066298,2299,2299,907,0,905,479,0,905,858,1716,1743182668,3/28/2025 18:29,282.898783,127.0.0.1,Version 3.3
all:ISD:2b:0r:7m:inline-hamming+,0,16.4158,8.2079,0.285714286,0.663976522,3.012154696,3.012154696,0.985635359,2726,2726,907,0,905,712,0,905,892,1784,1743182957,3/28/2025 18:31,108.6758311,127.0.0.1,Version 3.3
all:ICD:2b:0r:0m:none,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ICD:2b:0r:2m:none,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ICD:2b:0r:4m:none,0,7.2121,3.6061,0.5,0.634419909,3.152486188,3.152486188,0.682872928,2853,2853,907,0,905,754,0,905,618,1236,1743183792,3/28/2025 18:46,171.3784862,127.0.0.1,Version 3.3
all:ICD:2b:0r:7m:none,0,9.4118,4.7059,0.285714286,0.741499385,2.697237569,2.697237569,0.878453039,2441,2441,907,0,905,565,0,905,795,1590,1743183971,3/28/2025 18:48,168.936157,127.0.0.1,Version 3.3
all:ICD:2b:0r:0m:hamming,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ICD:2b:0r:2m:hamming,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ICD:2b:0r:4m:hamming,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ICD:2b:0r:7m:hamming,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ICD:2b:0r:0m:hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ICD:2b:0r:2m:hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ICD:2b:0r:4m:hamming+,0,1.2748,0.6089,0.5,0.555555556,3.6,3.6,0.236464088,3258,3258,907,0,905,842,0,826,214,448,1743186308,3/28/2025 19:30,351.428364,127.0.0.1,Version 3.3
all:ICD:2b:0r:7m:hamming+,0,1.8801,0.8948,0.285714286,0.687428788,2.909392265,2.909392265,0.185635359,2633,2633,907,0,905,658,0,788,168,353,1743186666,3/28/2025 19:34,187.752054,127.0.0.1,Version 3.3
all:ICD:2b:0r:0m:inline-hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ICD:2b:0r:2m:inline-hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ICD:2b:0r:4m:inline-hamming+,0,9.2197,4.6099,0.5,0.728077233,2.746961326,2.746961326,0.883977901,2486,2486,907,0,905,603,0,905,800,1600,1743187580,3/28/2025 19:49,173.5411751,127.0.0.1,Version 3.3
all:ICD:2b:0r:7m:inline-hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ISPN:2b:0r:0m:none,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ISPN:2b:0r:2m:none,0,1.7068,0.8534,1,0.697495183,2.867403315,2.867403315,0.232044199,2595,2595,907,0,905,617,0,905,210,420,1743188480,3/28/2025 20:05,246.0806859,127.0.0.1,Version 3.3
all:ISPN:2b:0r:4m:none,0,1.258,0.629,0.5,0.156921451,12.74523008,12.74523008,0.125701459,11356,11356,893,0,891,5096,0,891,112,224,1743188734,3/28/2025 20:08,178.0613768,127.0.0.1,Version 3.3
all:ISPN:2b:0r:7m:none,0,1.0176,0.5088,0.285714286,0.781519862,2.559116022,2.559116022,0.187845304,2316,2316,907,0,905,465,0,905,170,340,1743188920,3/28/2025 20:14,334.1356421,127.0.0.1,Version 3.3
all:ISPN:2b:0r:0m:hamming,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ISPN:2b:0r:2m:hamming,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ISPN:2b:0r:4m:hamming,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
all:ISPN:2b:0r:7m:hamming,0,0.5512,0.2756,0.285714286,0.653429603,3.060773481,3.060773481,0.072928177,2770,2770,907,0,905,677,0,905,66,132,1743190341,3/28/2025 20:36,239.4773581,127.0.0.1,Version 3.3
all:ISPN:2b:0r:0m:hamming+,-1,factory timeout,,,,,,,,,,,,,,,,,,,,,
broadcast_bpf:ISD:8b:0r:7m:none,0.022543558,0.1934,0.0242,1.142857143,0.847303444,9.441717791,9.441717791,0.116564417,1539,1539,229,1,163,578,63,163,19,152,1743197203,3/28/2025 22:39,785.914027,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.040927119,0.2683,0.0335,1.142857143,0.917692806,8.717514124,8.717514124,0.152542373,1543,1543,229,2,177,577,48,177,27,216,1743197997,3/28/2025 22:53,805.2018659,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.037828125,0.2421,0.0303,1.142857143,0.837696335,9.55,9.55,0.15625,1528,1528,229,1,160,573,66,160,25,200,1743198809,3/28/2025 23:07,826.2421322,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.019642105,0.1866,0.0233,1.142857143,0.89470242,8.941520468,8.941520468,0.105263158,1529,1529,229,3,171,567,53,171,18,144,1743199642,3/28/2025 23:20,771.5075791,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.043010526,0.2724,0.0341,1.142857143,0.9199731,8.695906433,8.695906433,0.157894737,1487,1487,229,1,171,551,55,171,27,216,1743200422,3/28/2025 23:33,792.863503,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.043045714,0.279,0.0349,1.142857143,0.926538716,8.634285714,8.634285714,0.154285714,1511,1511,229,1,175,558,51,175,27,216,1743201222,3/28/2025 23:46,774.2619061,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.06236358,0.3259,0.0407,1.142857143,0.862275449,9.277777778,9.277777778,0.191358025,1503,1503,229,2,162,550,63,162,31,248,1743202005,3/28/2025 23:59,760.974185,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.059013415,0.3122,0.039,1.142857143,0.85751634,9.329268293,9.329268293,0.18902439,1530,1530,229,3,164,571,60,164,31,248,1743202773,3/29/2025 0:12,794.2526908,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.033597468,0.2308,0.0289,1.142857143,0.844355377,9.474683544,9.474683544,0.14556962,1497,1497,229,1,158,561,68,158,23,184,1743203575,3/29/2025 0:26,797.1872861,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.051802976,0.3001,0.0375,1.142857143,0.896,8.928571429,8.928571429,0.172619048,1500,1500,229,1,168,555,58,168,29,232,1743204379,3/29/2025 0:39,773.1111889,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.01881039,0.1704,0.0213,1.142857143,0.788732394,10.14285714,10.14285714,0.11038961,1562,1562,229,0,154,584,73,154,17,136,1743205159,3/29/2025 0:52,798.265753,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.017306211,0.1639,0.0205,1.142857143,0.842380641,9.49689441,9.49689441,0.105590062,1529,1529,229,2,161,566,64,161,17,136,1743205966,3/29/2025 1:06,829.7094719,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.040805921,0.2481,0.031,1.142857143,0.798424163,10.01973684,10.01973684,0.164473684,1523,1523,229,0,152,571,75,152,25,200,1743206802,3/29/2025 1:20,806.2447121,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.019290173,0.1854,0.0232,1.142857143,0.956461645,8.36416185,8.36416185,0.104046243,1447,1447,229,0,173,537,54,173,18,144,1743207616,3/29/2025 1:33,776.631249,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.012299387,0.1432,0.0179,1.142857143,0.863004633,9.26993865,9.26993865,0.085889571,1511,1511,229,0,163,561,64,163,14,112,1743208399,3/29/2025 1:46,782.231627,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.204713415,0.589,0.0736,1.142857143,0.875250167,9.140243902,9.140243902,0.347560976,1499,1499,229,1,164,550,62,164,57,456,1743209189,3/29/2025 1:59,774.21527,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.096266667,0.3876,0.0485,1.142857143,0.838930775,9.535947712,9.535947712,0.248366013,1459,1459,229,4,153,544,70,153,38,304,1743209971,3/29/2025 2:12,784.242759,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.047376687,0.2758,0.0345,1.142857143,0.840206186,9.521472393,9.521472393,0.171779141,1552,1552,229,1,163,581,63,163,28,224,1743210763,3/29/2025 2:26,812.2492318,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.022592727,0.1962,0.0245,1.142857143,0.873015873,9.163636364,9.163636364,0.115151515,1512,1512,229,3,165,567,59,165,19,152,1743211583,3/29/2025 2:39,774.5414598,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.117250538,0.4741,0.0593,1.142857143,0.855664175,9.349462366,9.349462366,0.247311828,1739,1739,229,1,186,650,40,186,46,368,1743212364,3/29/2025 2:52,776.2389131,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.095885635,0.4233,0.0529,1.142857143,0.907836991,8.812154696,8.812154696,0.226519337,1595,1595,229,2,181,578,44,181,41,328,1743213148,3/29/2025 3:05,774.8391011,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.006917919,0.1088,0.0136,1.142857143,0.827751196,9.664739884,9.664739884,0.063583815,1672,1672,229,2,173,631,52,173,11,88,1743213930,3/29/2025 3:18,808.5796061,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.033465,0.2328,0.0291,1.142857143,0.814249364,9.825,9.825,0.14375,1572,1572,229,2,160,585,65,160,23,184,1743214747,3/29/2025 3:32,790.2404511,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.077478804,0.3853,0.0482,1.142857143,0.982643525,8.141304348,8.141304348,0.201086957,1498,1498,229,0,184,559,43,184,37,296,1743215545,3/29/2025 3:45,768.240202,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.089870352,0.4362,0.0545,1.142857143,0.985758514,8.115577889,8.115577889,0.206030151,1615,1615,229,1,199,594,27,199,41,328,1743216321,3/29/2025 3:57,751.9151442,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.007530159,0.1186,0.0148,1.142857143,0.967989757,8.264550265,8.264550265,0.063492063,1562,1562,229,1,189,593,37,189,12,96,1743217081,3/29/2025 4:11,809.640511,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.030061856,0.243,0.0304,1.142857143,1.031914894,7.75257732,7.75257732,0.12371134,1504,1504,229,1,194,562,32,194,24,192,1743217898,3/29/2025 4:24,790.2638679,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.022121547,0.2002,0.025,1.142857143,0.916455696,8.729281768,8.729281768,0.110497238,1580,1580,229,1,181,597,45,181,20,160,1743218695,3/29/2025 4:38,799.3104501,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.023622222,0.2126,0.0266,1.142857143,1.008,7.936507937,7.936507937,0.111111111,1500,1500,229,1,189,557,37,189,21,168,1743219502,3/29/2025 4:51,790.222008,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.063806044,0.3519,0.044,1.142857143,0.959789057,8.335164835,8.335164835,0.181318681,1517,1517,229,6,182,564,39,182,33,264,1743220300,3/29/2025 5:04,750.2067149,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.038827174,0.2646,0.0331,1.142857143,0.94057508,8.505434783,8.505434783,0.14673913,1565,1565,229,1,184,589,42,184,27,216,1743221058,3/29/2025 5:17,816.257689,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.036148387,0.2586,0.0323,1.142857143,0.971913782,8.231182796,8.231182796,0.139784946,1531,1531,229,0,186,572,41,186,26,208,1743221883,3/29/2025 5:31,804.2587171,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.032394737,0.2462,0.0308,1.142857143,0.993464052,8.052631579,8.052631579,0.131578947,1530,1530,229,0,190,574,37,190,25,200,1743222695,3/29/2025 5:45,812.2608569,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.047706522,0.2926,0.0366,1.142857143,0.92057536,8.690217391,8.690217391,0.163043478,1599,1599,229,2,184,604,41,184,30,240,1743223515,3/29/2025 5:58,820.2509661,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.061289947,0.3407,0.0426,1.142857143,0.958174905,8.349206349,8.349206349,0.17989418,1578,1578,229,1,189,591,37,189,34,272,1743224343,3/29/2025 6:12,798.3992488,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.01439116,0.1628,0.0203,1.142857143,0.979039892,8.171270718,8.171270718,0.08839779,1479,1479,229,0,181,545,46,181,16,128,1743225148,3/29/2025 6:25,786.353523,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.026902174,0.225,0.0281,1.142857143,0.934010152,8.565217391,8.565217391,0.119565217,1576,1576,229,3,184,589,40,184,22,176,1743225942,3/29/2025 6:38,782.254081,127.0.0.1,Version 3.3
