filename,folder,score
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.76486276252917
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7824202689187687
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7720857873097011
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.771752416935215
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.728414268252028
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7454161573508167
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7863095899544394
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7870874541615736
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7757528614290476
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7805311701300144
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7668629847760862
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.789976664073786
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7745305033892654
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7608623180353373
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7750861206800755
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7687520835648405
