date,time,runtime,cache hitrate,GB processed,PDUs processed,base bps,Total Time in PCAPs,capfolder,source,poi,subnet,port,bitlength,rounding,muxBy,muxN,ecc,multipointer,oood,deskew,# MATCHES,MATCH CYCLES,BPS,BPS%,STEG BANDWIDTH,B ON WIRE,CAF,DISTANCE,Comment
2024-05-20,00:56:06,13:06:44.182427,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,2,6,none,0,hamming,0,0,sha3,23481429,546,52180,0.000576,0,29154519,46962858,2.0,6,86,WAN CAF=2 IPD ecc, V8.3
2024-05-09,11:42:41,20:45:55.644794,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,ISPN,all,0.0.0.0/32,-,4,6,none,0,none,0,0,sha3,11.605.304,539,51579,0.000569,0,288184438,46421216,4.0,13,88,WAN source:ISPN, V8.0
2024-05-28,01:20:52,7:56:51.422675,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,2,6,none,0,inline-hamming+,0,0,sha3,22179572,515,49287,0.000544,0,28,44359144,2.0,7,26,WAN CAF=2 IPD iecc, V8.4
2024-05-20,00:56:45,13:07:31.145795,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,2,6,none,0,none,0,0,sha3,21807906,507,48461,0.000535,0,27100271,43615812,2.0,7,38,WAN CAF=2 IPD default, V8.3
2024-05-22,10:59:46,12:47:02.585799,3.74%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,ICD,all,0.0.0.0/32,-,4,6,none,0,none,0,0,sha3,9700528,451,43113,0.000476,0,240963855,38802112,4.0,16,6,WAN CAF=4 OTHER default, V8.3
2024-05-09,12:32:27,21:35:42.443385,3.74%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,timestamp,all,0.0.0.0/32,-,4,6,none,0,none,0,0,sha3,9.693.422,451,43081,0.000475,0,240818784,38773688,4.0,16,61,WAN source:timestamp, V8.0
2024-05-27,10:01:08,11:18:51.279644,3.74%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,ICD,all,0.0.0.0/32,-,4,6,none,0,inline-hamming+,0,0,sha3,9789944,455,43510,0.000480,0,24,39159776,4.0,16,45,WAN CAF=4 ICD iecc, V8.4
2024-05-20,19:31:13,17:18:12.259021,4.90%,11.48,211810529,109537199,900.054465,pcap-WAN2-all,ICD,all,0.0.0.0/32,-,4,6,none,0,none,0,0,sha3,12610358,586,56042,0.000512,0,238095238,50441432,4.0,16,8,WAN2 CAF=4 defaults, V8.3
2024-05-08,13:20:59,0:36:44.587156,93.67%,2.31,5177087,206300,96342.567219,pcap-LAN-all,IPD,all,10.0.0.0/24,-,4,6,none,0,none,0,0,sha3,302.148,14,12,0.000058,0,233508465,1208592,4.0,17,13,LAN poi:all default, V8.0
2024-05-23,01:59:50,13:47:39.438315,3.74%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,ICD,all,0.0.0.0/32,-,2,6,none,0,hamming+,0,0,sha3,17092732,397,37983,0.000419,0,212314225,34185464,2.0,9,42,WAN CAF=2 OTHER ecc, V8.4
